
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
255,2010-07-22,,북창원,경상남도 창원시성산구 외동반림로93 외동배수지 ,창원기상대(155),35.2266,128.6726,50.95,50.300,1.800,10.000,0.700
255,2008-12-26,2010-07-22,북창원,경상남도 창원시성산구 외동반림로93 외동배수지 ,,35.2264,128.6725,46.77,48.120,1.800,10.000,0.600
256,2011-04-01,2012-07-02,주암,,순천기상대(174),35.075,127.2391,74.63,75.400,1.500,14.000,0.600
256,1972-01-21,2011-04-01,주암,,순천기상대(미사용 256),35.075,127.2391,74.4,75.400,1.500,14.000,0.600
257,2008-12-26,,양산시,경상남도 양산시동면 강변로54 수질정화공원 ,울산기상대(152),35.3074,129.0201,6.29,16.100,1.800,10.000,0.600
258,1983-01-01,,보성군(농),전라남도 보성군득량면 예당리3046-2번지  ,,34.7634,127.2123,1.41,,,,
258,2010-03-11,,보성군,전라남도 보성군득량면 예당리3046-2번지  ,여수기상대(168),34.7634,127.2123,1.41,4.300,1.500,10.000,0.600
258,2010-02-08,2010-03-11,보성군,전라남도 보성군득량면 예당리3046-2번지  ,여수기상대(168),34.7633,127.2123,2.8,,,,
259,2021-02-25,,강진군,전라남도 강진군 강진읍 종합운동장길 58-8종합운동장 내 (군동면 호계리 733),목포기상대(165),34.6446,126.7841,16,20.000,1.500,10.000,0.600
259,2009-11-10,2021-02-25,강진군,전라남도 강진군 강진읍 종합운동장길 58-8종합운동장 내 (군동면 호계리 733),목포기상대(165),34.6289,126.7672,9.95,13.900,1.500,10.000,0.600
260,1972-01-21,,장흥,전라남도 장흥군장흥읍 축내리271-11  ,목포기상대(165),34.6889,126.9195,43.99,46.300,1.500,10.000,0.800
261,1971-02-03,,해남,전라남도 해남군해남읍 남천리175-1 해남자동기상관측소 ,목포기상대(165),34.5538,126.5691,16.36,17.910,1.500,10.000,0.800
262,2017-08-25,,고흥,전라남도 고흥군고흥읍 행정리483-1번지  ,여수기상대(168),34.6183,127.2757,51.91,53.310,1.500,10.000,0.800
262,1972-01-22,2017-08-25,고흥,전라남도 고흥군고흥읍 행정리483-1번지  ,여수기상대(168),34.6182,127.2757,53.12,54.600,1.500,10.000,0.600
263,2010-06-21,,의령군,경상남도 의령군의합대로 44-54의령종합환경관리사업소  ,창원기상대(155),35.3226,128.2881,14.1,14.900,2.000,10.000,0.600
264,2010-06-21,,함양군,경상남도 함양군 함양읍 하림강변길 188-1함양군자동기상관측소,창원기상대(155),35.5114,127.7454,152.07,152.500,1.800,10.000,0.600
265,1971-07-15,2007-03-27,성산포,,,33.3868,126.8804,18.62,20.480,1.800,10.200,0.600
266,2017-08-25,,광양시,전라남도 광양시중동 산109-3  ,광주지방기상청(156),34.9434,127.6914,88.21,87.900,1.700,10.000,0.600
266,2011-01-01,2017-08-25,광양시,전라남도 광양시중동 산109-3  ,광주지방기상청(156),34.943,127.691,80.9,82.400,1.700,10.000,0.600
268,2014-05-09,,진도군,전라남도 진도군진도읍 남동리291  ,목포기상대(165),34.473,126.2585,9.82,6.900,1.700,10.000,0.600
271,2020-12-04,,봉화,경상북도 봉화군춘양면 서동길59 봉화자동기상관측소 ,안동기상대(136),36.9436,128.9145,324.67,326.220,1.900,10.000,0.600
271,1988-01-01,2020-12-04,봉화,경상북도 봉화군춘양면 서동길59 봉화자동기상관측소 ,대구(구 143),36.9436,128.9145,324.67,326.220,1.900,10.000,0.600
272,1972-11-28,,영주,경상북도 영주시풍기읍 남원로178(성내리 240-55) 영주자동기상관측소,안동기상대(136),36.8718,128.5169,211.32,212.780,1.910,10.000,0.580
273,2015-12-29,,문경,경상북도 문경시유곡불정로 223문경자동기상관측소  ,대구(구 143),36.6273,128.1488,170.61,,,,
273,2020-12-04,,문경,경상북도 문경시유곡불정로 223문경자동기상관측소  ,안동기상대(136),36.6273,128.1488,173.01,174.510,1.800,10.000,0.600
273,1973-01-01,2020-12-04,문경,경상북도 문경시유곡불정로 223문경자동기상관측소  ,대구(구 143),36.6273,128.1488,173.01,174.510,1.800,10.000,0.600
276,2020-12-04,,청송군,경상북도 청송군청송읍 길안청송로1591-9(덕리 519-1) 청송군공동협력기상관측소,대구(구 143),36.4351,129.0401,208.65,210.200,1.750,10.000,0.500
276,2010-09-01,2020-12-04,청송군,경상북도 청송군청송읍 길안청송로1591-9(덕리 519-1) 청송군공동협력기상관측소,안동기상대(136),36.4351,129.0401,208.65,210.200,1.750,10.000,0.500
277,1972-01-03,,영덕,경상북도 영덕군영해면 318만세길90-19 영덕자동기상관측소 ,포항기상대(138),36.5334,129.4093,40.71,42.010,1.700,10.000,0.600
277,2005-05-07,2010-10-27,영덕,경상북도 영덕군영해면 318만세길90-19 영덕자동기상관측소 ,울진기상대(130),36.5304,129.4117,41.2,,,,
278,1973-01-01,,의성,경상북도 의성군의성읍 홍술로89-14 의성자동기상관측소 ,대구(구 143),36.3561,128.6886,81.44,82.940,1.700,10.000,0.600
279,1973-01-01,,구미,경상북도 구미시원남로2길 16구미지역기상서비스센터  ,대구(구 143),36.1306,128.3206,49.17,50.670,1.700,10.000,1.400
281,1972-01-21,,영천,경상북도 영천시망정3길 35영천기상관측소  ,대구(구 143),35.9774,128.9514,96.12,97.620,1.700,10.000,0.500
283,2010-08-06,,경주시,경상북도 경주시 서라벌대로 336-20탑동정수장(탑동),포항기상대(138),35.8174,129.2009,40.13,41.630,1.670,10.000,0.590
284,2011-03-04,,거창,경상남도 거창군 거창읍 수남로 2117거창자동기상관측소,울산기상대(152),35.6674,127.9099,228.45,227.300,1.500,10.000,1.300
284,1972-01-24,2011-03-04,거창,경상남도 거창군 거창읍 수남로 2117거창자동기상관측소,거창기상대(284),35.6712,127.911,221.4,222.600,1.500,10.000,0.500
285,1973-01-01,,합천,경상남도 합천군 합천읍 동서로 164합천자동기상관측소,울산기상대(152),35.5651,128.1699,26.72,33.200,1.500,10.000,0.500
288,1973-01-01,,밀양,경상남도 밀양시점필재로 5밀양자동기상관측소  ,울산기상대(152),35.4915,128.7441,8.31,12.500,2.000,10.000,1.300
289,1972-03-30,,산청,경상남도 산청군 산청읍 꽃봉산로133번길 3산청자동기상관측소,창원기상대(155),35.413,127.8791,138.22,138.800,1.600,10.000,0.600
294,1972-01-24,,거제,경상남도 거제시 장평2로2길 47거제자동기상관측소(장평동),부산지방기상청(159),34.8882,128.6046,44.83,46.700,1.700,10.000,0.600
295,1972-01-24,,남해,경상남도 남해군이동면 남해대로2423 남해자동기상관측소 ,부산지방기상청(159),34.8166,127.9264,45.71,47.010,1.800,10.000,0.800
296,2023-01-11,,북부산,부산광역시 강서구 대저로63번길 54부산지방기상청(대저1동),부산지방기상청(159),35.2178,128.9602,3,,,,
296,2020-11-12,2023-01-11,북부산,부산광역시 강서구 대저로63번길 54부산지방기상청(대저1동),부산지방기상청(159),35.2178,128.9602,3,,,,
300,2020-10-23,,말도,전북특별자치도 군산시옥도면 말도2길29(말도등대)  ,전주기상대(146),35.858,126.3151,44.18,,,,
300,2020-02-28,2020-10-23,말도,전북특별자치도 군산시옥도면 말도2길29(말도등대)  ,전주기상대(146),35.8584,126.3153,48.45,,,,
300,2015-07-13,2020-02-28,말도,전북특별자치도 군산시옥도면 말도2길29(말도등대)  ,전주기상대(146),35.8584,126.3153,48.45,,,,
300,2007-10-10,2015-07-13,말도,전북특별자치도 군산시옥도면 말도2길29(말도등대)  ,군산기상대(140),35.8584,126.3153,48.45,,,,
300,2001-02-20,2007-10-10,말도,전북특별자치도 군산시옥도면 말도2길29(말도등대)  ,군산기상대(140),35.850,126.3167,49,,,,
301,2023-10-25,,임자도,전라남도 신안군임자면 진리 32,목포기상대(165),35.0951,126.1164,9,,,,
301,2022-10-21,2023-10-25,임자도,전라남도 신안군임자면 진리 32,목포기상대(165),35.0951,126.1164,9,,,,
301,2020-10-23,2022-10-21,임자도,전라남도 신안군임자면 진리 32,목포기상대(165),35.087,126.1199,6.33,,,,
301,2011-11-23,2020-10-23,임자도,전라남도 신안군임자면 진리 32,목포기상대(165),35.0859,126.118,6,,,,
301,2003-08-05,2011-11-23,임자도,전라남도 신안군임자면 진리 32,목포기상대(165),35.0841,126.1112,15.35,,,,
301,2001-01-05,2003-08-05,임자도,전라남도 신안군임자면 진리 32,광주지방기상청(156),35.3333,126.0167,5,,,,
302,2023-11-23,,장산도,전라남도 신안군장산면 팽진리 산163,목포기상대(165),34.6427,126.1826,6,,,,
302,2023-11-01,2023-11-23,장산도,전라남도 신안군장산면 팽진리 산163,목포기상대(165),34.6647,126.1593,17.03,,,,
302,2020-10-23,2023-11-01,장산도,전라남도 신안군장산면 팽진리 산163,목포기상대(165),34.6647,126.1593,17.03,,,,
302,2011-12-09,2020-10-23,장산도,전라남도 신안군장산면 팽진리 산163,목포기상대(165),34.6647,126.1592,19,,,,
302,2001-01-05,2011-12-09,장산도,전라남도 신안군장산면 팽진리 산163,목포기상대(165),34.6432,126.1491,18.91,,,,
303,2021-08-03,,가거도,전라남도 신안군흑산면 가거도리산95  ,흑산도기상대(169),34.0728,125.0974,105.88,,,,
303,2019-12-05,2021-08-03,가거도,전라남도 신안군흑산면 가거도리산95  ,흑산도기상대(169),34.0725,125.0972,97.84,,,,
303,2017-08-25,2019-12-05,가거도,전라남도 신안군흑산면 가거도리산95  ,흑산도기상대(169),34.0725,125.0972,97.84,,,,
303,2017-02-27,2017-08-25,가거도,전라남도 신안군흑산면 가거도리산95  ,흑산도기상대(169),34.0728,125.0975,107.9,,,,
303,2010-11-23,2017-02-27,가거도,전라남도 신안군흑산면 가거도리산95  ,흑산도기상대(169),34.0522,125.1264,22,,,,
303,2001-03-12,2010-11-23,가거도,전라남도 신안군흑산면 가거도리산95  ,흑산도기상대(169),34.0667,125.1167,60,,,,
304,2023-11-01,,신지도,전라남도 완도군신지면 월양리855  ,목포기상대(165),34.318,126.8485,25.41,,,,
304,2020-10-23,2023-11-01,신지도,전라남도 완도군신지면 월양리855  ,목포기상대(165),34.318,126.8485,25.41,,,,
304,2015-07-13,2020-10-23,신지도,전라남도 완도군신지면 월양리855  ,목포기상대(165),34.318,126.8485,21,,,,
304,2011-11-17,2015-07-13,신지도,전라남도 완도군신지면 월양리855  ,완도기상대(170),34.318,126.8485,21,,,,
304,2006-04-20,2011-11-17,신지도,전라남도 완도군신지면 월양리855  ,완도기상대(170),34.3347,126.8273,21.41,,,,
304,2002-09-11,2006-04-20,신지도,전라남도 완도군신지면 월양리855  ,완도기상대(170),34.1678,126.655,25,,,,
304,2001-02-20,2002-09-11,신지도,전라남도 완도군신지면 월양리855  ,완도기상대(170),34.0833,126.600,100,,,,
305,2015-07-13,,여서도,전라남도 완도군청산면 여서리519 여서도내연발전소 ,목포기상대(165),33.9862,126.9201,35.38,,,,
305,2007-10-19,2015-07-13,여서도,전라남도 완도군청산면 여서리519 여서도내연발전소 ,완도기상대(170),33.9862,126.9201,35.38,,,,
305,2001-02-20,2007-10-19,여서도,전라남도 완도군청산면 여서리519 여서도내연발전소 ,완도기상대(170),33.900,126.9167,32,,,,
306,2019-11-21,,소리도,전라남도 여수시남면 연도리1619-19  ,여수기상대(168),34.4319,127.8011,3.04,,,,
306,2014-10-24,2019-11-21,소리도,전라남도 여수시남면 연도리1619-19  ,여수기상대(168),34.4319,127.8011,3.04,,,,
306,2001-01-05,2014-10-24,소리도,전라남도 여수시남면 연도리1619-19  ,여수기상대(168),34.9525,127.8008,5,,,,
307,2001-01-05,2014-12-10,평도,,여수기상대(168),34.2437,127.4496,38.49,,,,
308,2023-11-01,,옥도,전라남도 신안군하의면 옥도리105-2  ,목포기상대(165),34.687,126.073,8.23,,,,
308,2020-10-23,2023-11-01,옥도,전라남도 신안군하의면 옥도리105-2  ,목포기상대(165),34.687,126.073,8.23,,,,
308,2014-12-24,2020-10-23,옥도,전라남도 신안군하의면 옥도리105-2  ,목포기상대(165),34.687,126.0731,5.6,,,,
309,2020-09-17,,판문점,,,37.9464,126.6866,25,,,0.500,
310,2023-11-01,,궁촌,강원특별자치도 삼척시근덕면 궁촌리369-2 삼척해양레일바이크 ,강릉(구 105),37.3247,129.2647,14.07,,,,
310,2015-07-13,2023-11-01,궁촌,강원특별자치도 삼척시근덕면 궁촌리369-2 삼척해양레일바이크 ,강릉(구 105),37.3247,129.2647,14.07,,,,
310,2011-12-29,2015-07-13,궁촌,강원특별자치도 삼척시근덕면 궁촌리369-2 삼척해양레일바이크 ,동해기상대(106),37.3246,129.265,14,,,,
310,2005-06-29,2011-12-29,궁촌,강원특별자치도 삼척시근덕면 궁촌리369-2 삼척해양레일바이크 ,동해기상대(106),37.5546,129.1185,70.66,,,,
311,2023-10-29,,가야산,경상남도 합천군 가야면 치인1길 13-45해인관광호텔,울산기상대(152),35.7892,128.0867,605.47,,,,
311,2015-07-13,2023-10-29,가야산,경상남도 합천군 가야면 치인1길 13-45해인관광호텔,울산기상대(152),35.7892,128.0867,605.47,,,,
311,2001-09-25,2015-07-13,가야산,경상남도 합천군 가야면 치인1길 13-45해인관광호텔,거창기상대(284),35.7892,128.0867,595.71,,,,
312,2022-10-25,,주왕산,경상북도 청송군 주왕산면 공원길 169-7(상의리 406) 주왕산국립공원사무소,대구(구 143),36.3931,129.1413,262.19,,,,
312,2020-12-04,2022-10-25,주왕산,경상북도 청송군 주왕산면 공원길 169-7(상의리 406) 주왕산국립공원사무소,대구(구 143),36.3931,129.1413,262.19,,,,
312,2011-12-01,2020-12-04,주왕산,경상북도 청송군 주왕산면 공원길 169-7(상의리 406) 주왕산국립공원사무소,안동기상대(136),36.3931,129.1413,262.19,,,,
312,2001-10-11,2011-12-01,주왕산,경상북도 청송군 주왕산면 공원길 169-7(상의리 406) 주왕산국립공원사무소,안동기상대(136),36.3908,129.1418,260.96,,,,
313,2023-10-28,,양지암,경상남도 거제시능포동 116-27 양지암조각공원,부산지방기상청(159),34.8821,128.7413,70,,,,
313,2022-03-25,2023-10-28,양지암,경상남도 거제시능포동 116-27 양지암조각공원,부산지방기상청(159),34.8821,128.7413,71,,,,
313,2020-10-23,2021-05-31,양지암,경상남도 거제시능포동 116-27 양지암조각공원,부산지방기상청(159),34.8933,128.7514,52.48,,,,
313,2015-07-13,2020-10-23,양지암,경상남도 거제시능포동 116-27 양지암조각공원,부산지방기상청(159),34.8934,128.7514,54.65,,,,
313,2001-10-11,2015-07-13,양지암,경상남도 거제시능포동 116-27 양지암조각공원,통영기상대(162),34.8934,128.7514,54.65,,,,
314,2020-10-23,,설천봉,전북특별자치도 무주군설천면 만선로185 무주리조트 설천봉정상,전주기상대(146),35.8662,127.7431,1515.31,,,,
314,2020-02-27,2020-10-23,설천봉,전북특별자치도 무주군설천면 만선로185 무주리조트 설천봉정상,전주기상대(146),35.8662,127.7431,1518.32,,,,
314,2015-07-13,2020-02-27,설천봉,전북특별자치도 무주군설천면 만선로185 무주리조트 설천봉정상,전주기상대(146),35.8662,127.7431,1518.32,,,,
314,2007-07-26,2015-07-13,설천봉,전북특별자치도 무주군설천면 만선로185 무주리조트 설천봉정상,추풍령지역기상서비스센터(135),35.8662,127.7431,1518.32,,,,
314,2003-07-01,2007-07-26,설천봉,전북특별자치도 무주군설천면 만선로185 무주리조트 설천봉정상,추풍령지역기상서비스센터(135),35.8667,127.750,1515,,,,
314,2001-09-28,2003-07-01,설천봉,전북특별자치도 무주군설천면 만선로185 무주리조트 설천봉정상,전주기상대(146),35.8667,127.750,1515,,,,
315,2023-10-28,,성삼재,전라남도 구례군산동면 노고단로1068 성삼재휴게소 ,광주지방기상청(156),35.3067,127.5108,1087.86,,,,
315,2020-10-23,2023-10-28,성삼재,전라남도 구례군산동면 노고단로1068 성삼재휴게소 ,광주지방기상청(156),35.3067,127.5108,1087.86,,,,
315,2015-07-13,2020-10-23,성삼재,전라남도 구례군산동면 노고단로1068 성삼재휴게소 ,광주지방기상청(156),35.3067,127.5108,1088.86,,,,
315,2002-06-27,2015-07-13,성삼재,전라남도 구례군산동면 노고단로1068 성삼재휴게소 ,남원기상대(247),35.3067,127.5108,1088.86,,,,
315,2001-10-25,2002-06-27,성삼재,전라남도 구례군산동면 노고단로1068 성삼재휴게소 ,전주기상대(146),35.3667,127.5333,1172,,,,
316,2023-10-30,,무등산,광주광역시 동구용연동 산354-4 KBS광주방송총국 무등산송신소,광주지방기상청(156),35.1144,126.9974,911.53,,,,
316,2020-10-23,2023-10-30,무등산,광주광역시 동구용연동 산354-4 KBS광주방송총국 무등산송신소,광주지방기상청(156),35.1144,126.9974,911.53,,,,
316,2012-12-01,2020-10-23,무등산,광주광역시 동구용연동 산354-4 KBS광주방송총국 무등산송신소,광주지방기상청(156),35.1144,126.9974,911.82,,,,
316,2001-10-15,2012-12-01,무등산,광주광역시 동구용연동 산354-4 KBS광주방송총국 무등산송신소,광주지방기상청(156),35.1144,126.9974,911.82,,,,
